evaluation_id,feasible,objective,penalty,weight_lbf,min_factor_of_safety,max_deflection_in,excess_factor_of_safety,underutilization_score,durability_score,governing_load_case,governing_x_in,left_width_in,mid_width_in,right_width_in,left_height_in,mid_height_in,right_height_in,wall_thickness_in,left_web_opening_ratio,mid_web_opening_ratio,right_web_opening_ratio,violations,load_case_1_max_von_mises_psi,load_case_1_max_von_mises_x_in,load_case_1_min_factor_of_safety,load_case_1_min_factor_of_safety_x_in,load_case_1_max_deflection_in,load_case_1_max_deflection_x_in,load_case_1_max_slope_rad,load_case_2_max_von_mises_psi,load_case_2_max_von_mises_x_in,load_case_2_min_factor_of_safety,load_case_2_min_factor_of_safety_x_in,load_case_2_max_deflection_in,load_case_2_max_deflection_x_in,load_case_2_max_slope_rad
47,False,654.3145637941257,0.0,0.10819547607977503,7.208241387077036,0.004196140186903909,5.708241387077036,0.6783397132350057,0.04237939654643099,Load Case 2,0.0,0.3980766948772442,1.3425328094137483,0.8329262147464362,1.239351874123188,0.8890072220574325,0.8028538527856399,0.10510947382075213,0.6014954549224603,0.24232775429122466,0.44685196031003527,Durability check failed: width ratio 3.373 exceeds 2.250. | Durability check failed: max profile slope 0.236 in/in exceeds 0.220 in/in.,99.13349749573479,4.0,24.00803018275835,4.0,0.003909996600385995,4.15,0.0016108125564132797,330.17762200179277,0.0,7.208241387077036,0.0,0.004196140186903909,4.18,0.001975749715548961
48,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.156537133253099,1.1199666623751048,1.0083508298974797,0.4646553652183079,0.7633991135252037,0.8994513138409588,0.12272975327383412,0.08763408511182535,0.25338893644088045,0.48966667965278465,Web openings are too large; keep a remaining ligament larger than 0.123 in.,,,,,,,,,,,,,,
49,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.0147217782020772,1.279582990325987,1.2405734940046447,0.8337104738510274,0.989177721709753,1.1052972645397203,0.15491801032100747,0.42454448117870713,0.1666142634999804,0.13844171141623737,Web openings are too large; keep a remaining ligament larger than 0.155 in.,,,,,,,,,,,,,,
50,False,233.1073227903393,0.0,0.070670368698639,4.910249510668363,0.021331325294767698,3.410249510668363,0.5995635612766143,0.001617595691970686,Load Case 2,4.0,1.1211209958533632,0.5300709407147117,1.1459171841422235,0.5030950726024425,0.7597131085818536,1.1605826939409853,0.08204784763680054,0.479489467919634,0.4488587618436826,0.35797919544438095,Durability check failed: height ratio 2.307 exceeds 2.100.,310.55291219382144,4.0,7.663750383749745,4.0,0.012003864301522556,3.73,0.004960702100478975,484.7004199743903,4.0,4.910249510668363,4.0,0.021331325294767698,4.07,0.007214693256948901
51,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,0.9502653956241902,1.099084498629631,1.0777183769468586,1.0693945434898102,0.5152437140751694,0.7809139985940667,0.16237960723776954,0.05606507774142921,0.3384633412820508,0.34236438269482455,Web openings are too large; keep a remaining ligament larger than 0.162 in.,,,,,,,,,,,,,,
52,True,433.704548552124,0.0,0.06972579953169727,6.1542667563671625,0.01735456621463012,4.6542667563671625,0.6514032735035851,0.0,Load Case 2,5.0,0.8589712352932553,0.667104683803691,0.6974348874808982,0.8844417808362809,0.8165504612097447,0.7382694836844738,0.09276577300690433,0.7178616251260421,0.3511364498405988,0.5202840519930166,,211.8005906562457,4.0,11.236984715792232,4.0,0.008821952103769796,4.1,0.0034604915018728033,386.72356825249216,5.0,6.1542667563671625,5.0,0.01735456621463012,4.38,0.007327527365508929
53,False,278.7762507181133,0.0,0.10743296873689955,5.2287070251824606,0.02138757545620873,3.7287070251824606,0.6043156981535559,0.004822134751671895,Load Case 2,4.0,1.1949761219546902,0.4538946258356812,0.8921062454587014,1.213766714952008,0.89147735636438,0.982795119222547,0.12866135690274189,0.4945859501950161,0.43752853533219493,0.38994252065270496,Durability check failed: width ratio 2.633 exceeds 2.250.,206.5816954692086,4.0,11.520865847258687,4.0,0.005903438252648232,4.1,0.0021343150357028967,455.17945230770465,4.0,5.2287070251824606,4.0,0.02138757545620873,4.25,0.007745622751568343
54,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.3093328704953255,0.3856879398075128,0.7347523777046481,0.5992635990611733,0.5292783058284938,0.9960440930022636,0.11950144429975065,0.08339057384345834,0.7890644305896095,0.5163588711631878,Web openings are too large; keep a remaining ligament larger than 0.120 in.,,,,,,,,,,,,,,
55,False,inf,inf,inf,0.0,inf,inf,inf,inf,invalid,nan,1.151272048773416,0.4095166887498087,1.055414099855322,0.6007158202309872,0.6626629207648467,0.7473056022027298,0.10133150046356709,0.1892838982939889,0.14321247975744408,0.7842504243961255,Web openings are too large; keep a remaining ligament larger than 0.101 in.,,,,,,,,,,,,,,
56,False,632.1606204597508,0.0,0.08907540162504939,7.118818156814987,0.013109731226281346,5.618818156814987,0.6759552747971187,0.00487244612344349,Load Case 1,4.0,1.436152136756562,1.350089639465541,1.3785222347458794,1.15584877666607,0.4703991581465508,1.021360439707591,0.06732328558477099,0.27142346800267403,0.35684400228770063,0.20178786980065652,Durability check failed: minimum shell area ratio 0.177 is below 0.180. | Durability check failed: height ratio 2.457 exceeds 2.100.,334.32515729055086,4.0,7.118818156814987,4.0,0.013109731226281346,4.04,0.004339478492396132,203.89309795048305,5.0,11.6727835513981,5.0,0.004808162716212372,4.26,0.0018978568129129902
