evaluation_id,feasible,objective,penalty,weight_lbf,min_factor_of_safety,max_deflection_in,excess_factor_of_safety,underutilization_score,durability_score,governing_load_case,governing_x_in,left_width_in,mid_width_in,right_width_in,left_height_in,mid_height_in,right_height_in,wall_thickness_in,left_web_opening_ratio,mid_web_opening_ratio,right_web_opening_ratio,violations,load_case_1_max_von_mises_psi,load_case_1_max_von_mises_x_in,load_case_1_min_factor_of_safety,load_case_1_min_factor_of_safety_x_in,load_case_1_max_deflection_in,load_case_1_max_deflection_x_in,load_case_1_max_slope_rad,load_case_2_max_von_mises_psi,load_case_2_max_von_mises_x_in,load_case_2_min_factor_of_safety,load_case_2_min_factor_of_safety_x_in,load_case_2_max_deflection_in,load_case_2_max_deflection_x_in,load_case_2_max_slope_rad
1368,False,738.0856796218163,0.0,0.08657418781338438,7.568933530337052,0.018112621589029897,6.068933530337052,0.6842568268636837,0.018989348497952342,Load Case 1,4.0,0.8816374009286071,1.45,0.5174972630369472,0.5898523580207823,0.42,1.0796144276851007,0.08546886922576463,0.31498695554788975,0.20101781555200862,0.3304533728396581,Durability check failed: height ratio 2.571 exceeds 2.100. | Durability check failed: width ratio 2.802 exceeds 2.250. | Durability check failed: max profile slope 0.233 in/in exceeds 0.220 in/in.,314.44324229572356,4.0,7.568933530337052,4.0,0.018112621589029897,3.8000000000000003,0.00692676471623566,218.34035498314464,8.0,10.900412799016152,8.0,0.005884426021853498,4.48,0.0029810248510821202
1369,False,211.5238313859266,0.0,0.0546759615794884,4.747873141039898,0.019092546620595535,3.247873141039898,0.5996939165601298,0.0027148053728711092,Load Case 2,5.0,1.4255836254624228,0.8411635878627345,0.5618811218266845,0.6284246839489391,0.5856920582840948,0.8422138000448314,0.06,0.150313197386228,0.40539522832526864,0.4349353811525535,Durability check failed: width ratio 2.537 exceeds 2.250.,390.8771199996885,4.0,6.088870077639481,4.0,0.019092546620595535,4.01,0.006851239063113829,501.27708329602143,5.0,4.747873141039898,5.0,0.018620260892982902,4.6000000000000005,0.008722606315022391
1370,True,751.1509812021991,0.0,0.060852289317849556,7.6264992790083435,0.012064457175565724,6.1264992790083435,0.6837676651437727,0.0,Load Case 2,5.0,0.7585441951323242,1.06695143768436,0.5678677284444419,0.6074556196240338,0.7020357428643937,0.7455009126226165,0.06872721557255886,0.35066409020545203,0.34313706889053913,0.3218880969973655,,226.22761990612855,4.0,10.520377666473983,4.0,0.012064457175565724,3.94,0.004857528315553677,312.0697862715154,5.0,7.6264992790083435,5.0,0.011187288201949062,4.49,0.00549182306857493
1371,False,151.8655767226155,0.0,0.045825921547143884,4.244180436849827,0.029126964481647255,2.7441804368498266,0.5512473347574616,0.01756954000855555,Load Case 1,4.0,0.6820092222278393,0.9487627821789832,0.35,0.7791253501406545,0.42,1.104227518302594,0.06,0.5553311149503243,0.3661914316687064,0.37442374495892217,Durability check failed: height ratio 2.629 exceeds 2.100. | Durability check failed: width ratio 2.711 exceeds 2.250.,560.7678644705586,4.0,4.244180436849827,4.0,0.029126964481647255,3.91,0.010191744407803361,501.61531837678626,5.0,4.744671689257051,5.0,0.021280218227938335,4.51,0.010574068218865279
1372,False,451.0877978118431,0.0,0.06637672165426918,6.246302335925618,0.02026844154551627,4.746302335925618,0.6527006390884323,0.0016416685295237417,Load Case 2,5.0,0.9106794988264858,0.9631638364991699,0.3894236050395101,0.5900716743239159,0.5041665255630302,0.8685652552022634,0.0803135505574698,0.24279213472013284,0.2906663760767285,0.20246526149053762,Durability check failed: width ratio 2.473 exceeds 2.250.,351.27286241389373,4.0,6.775359712233395,4.0,0.02026844154551627,3.92,0.007554121519612219,381.0254246438611,5.0,6.246302335925618,5.0,0.015470850126730626,4.64,0.008076963592729136
1373,False,213.93319622436064,0.0,0.05861541729096584,4.756176031228708,0.026334735039363025,3.2561760312287076,0.6170586381443439,0.029013973944327035,Load Case 1,4.0,1.0459761764308189,1.0687033624450861,0.7180046690722155,0.605399475512606,0.42,1.25,0.06,0.31759892535828305,0.2865831244691348,0.3350977078100582,Durability check failed: height ratio 2.976 exceeds 2.100.,500.40200034083944,4.0,4.756176031228708,4.0,0.026334735039363025,3.79,0.009774391652698302,352.2502176558368,5.0,6.756560764783854,5.0,0.011997591390440345,4.29,0.0050176667722029444
1374,False,60.73989764612874,0.0,0.052464308897733035,3.237012810652625,0.0383696898669587,1.737012810652625,0.5104433607863833,0.0007379446666506293,Load Case 2,5.0,1.1902252858392512,0.5742605827721086,0.4959857639193377,0.7688450413485441,0.5930250923131012,0.8583804515149502,0.06277264431104028,0.3402003916893618,0.11893145405173597,0.2715602167577512,Durability check failed: width ratio 2.400 exceeds 2.250.,488.7005511916595,4.0,4.870057940791246,4.0,0.022209978780677597,4.0600000000000005,0.00793105039833819,735.245777269618,5.0,3.237012810652625,5.0,0.0383696898669587,4.53,0.016857207053116996
1375,False,240.06062195552047,0.0,0.06240634924696888,4.960462471219034,0.027468404575319846,3.460462471219034,0.6199930672284861,0.0026041894325910344,Load Case 1,4.0,1.0124030770901418,1.0992863782722293,1.0044487034570273,0.5878482051628287,0.42,0.9922504819080338,0.06,0.2741395931779994,0.15383004280651202,0.1966130544052518,Durability check failed: height ratio 2.363 exceeds 2.100.,479.7939736080928,4.0,4.960462471219034,4.0,0.027468404575319846,3.83,0.010184551021795126,321.6896461480119,5.0,7.398435195222117,5.0,0.010599649244919681,4.18,0.004165591538254215
1376,True,1111.4332358174327,0.0,0.07491260396085786,8.952962023894003,0.012603215357415024,7.452962023894003,0.709107702246858,0.0,Load Case 1,4.0,1.363375948255292,1.1897952888870285,0.8743208091871412,0.523142742910139,0.6037183635668084,0.9355097338027314,0.07199085231340681,0.3446993407703259,0.5161570290095316,0.39453667932308645,,265.83380937483776,4.0,8.952962023894003,4.0,0.012603215357415024,3.83,0.005016212978254969,259.3078791901875,5.0,9.178278760493837,5.0,0.006975179485986345,4.4,0.0030574725907707434
1377,True,707.0038817475601,0.0,0.08053640185774995,7.443552499753032,0.014558203311990838,5.943552499753032,0.6783649988199826,0.0,Load Case 2,5.0,0.9629681118544923,0.8525798952228502,0.7139170831452407,0.6605516065203978,0.5724096412782782,0.9498318584977479,0.0914527548767303,0.5134246517289789,0.2234455771917687,0.11592585330223726,,296.2339408281474,4.0,8.034190793082338,4.0,0.014558203311990838,3.9,0.005407693056387014,319.7398016711732,5.0,7.443552499753032,5.0,0.01277086544105271,4.33,0.005355832413971723
1378,False,102.62493636886983,0.0,0.04998751104570952,3.7590439522131818,0.03795166063897121,2.2590439522131818,0.5589522868881308,0.0034797185014434746,Load Case 1,4.0,1.2772764731620778,0.8102297056705026,0.6161564512104551,0.4352704747818107,0.42,1.0094430822489062,0.06,0.2862549134544382,0.2909904990553981,0.5311865366695304,Durability check failed: height ratio 2.403 exceeds 2.100.,633.1397105901746,4.0,3.7590439522131818,4.0,0.03795166063897121,3.8000000000000003,0.014416197678117013,550.6696968077925,5.0,4.32201011567688,5.0,0.02222934554754779,4.41,0.009452998575343319
1379,True,249.20878714952855,0.0,0.05017833972026331,5.026991011581785,0.02310838501632303,3.526991011581785,0.6088281570569571,0.0,Load Case 2,5.0,0.6676128316265865,0.755564657566511,0.6040407129268963,0.602295889422274,0.6152895839485966,1.2110181866155085,0.06,0.36886836559559794,0.20548939321621815,0.3110154733130712,,385.29220698959665,4.0,6.177129868770646,4.0,0.018705979724939783,3.74,0.007597433887783248,473.4442521414243,5.0,5.026991011581785,5.0,0.02310838501632303,4.19,0.00935062943614312
1380,True,287.49931929109437,0.0,0.07407085983763584,5.288485461783157,0.02142211403299559,3.788485461783157,0.6213442473498118,0.0,Load Case 2,5.0,0.9715884294655304,0.6658674408553549,0.48651775007145714,0.8163656168170479,0.7351279534660768,0.7180642023730289,0.09638392084281033,0.3703850245697522,0.31326019784573866,0.35138381218320486,,242.11186368034222,4.0,9.83016678250137,4.0,0.011115882622508825,4.15,0.004444285823309788,450.03432782389046,5.0,5.288485461783157,5.0,0.02142211403299559,4.6000000000000005,0.010175709939941324
1381,False,107.55240009191024,0.0,0.0571088329132732,3.791725125554098,0.010812399946414218,2.291725125554098,0.6011135590877377,0.04189084203250835,Load Case 2,8.0,0.8635397088118131,1.1823078077056437,0.35,0.5130189385999485,0.9014950818526696,0.7170956874496172,0.06,0.19126900616314052,0.3018274575068224,0.5001019542538075,Durability check failed: width ratio 3.378 exceeds 2.250.,165.08174383204664,4.0,14.4170999454755,4.0,0.008637418088275822,3.96,0.003799537454778905,627.6826302518969,8.0,3.791725125554098,8.0,0.010812399946414218,4.84,0.006746995981518622
1382,True,1052.7748617617087,0.0,0.06888611445897466,8.753554884797527,0.01304230555891685,7.253554884797527,0.7080105197475066,0.0,Load Case 2,5.0,0.78325811845242,1.1773097512949549,0.5722464056018518,0.7000226976991137,0.5990902242721943,0.8305282981181508,0.07287889228433225,0.4333053551313768,0.2617938553334575,0.18545476259111598,,245.83656409927156,4.0,9.681228700539963,4.0,0.01304230555891685,3.95,0.004936183475224807,271.8895387442413,5.0,8.753554884797527,5.0,0.009138866659574262,4.49,0.004495345924910091
1383,True,550.8700237066458,0.0,0.056230171749351125,6.746017326023084,0.014889541194267424,5.246017326023084,0.6663963936810935,0.0,Load Case 2,5.0,1.0282384553086852,1.02870918203989,0.6939091686564507,0.6527373650172094,0.6077398917951433,1.0346111847437285,0.06,0.48438476528843966,0.4163607051511773,0.35409100457682147,,319.2048484605517,4.0,7.456027098204078,4.0,0.014889541194267424,3.86,0.005704361748913748,352.80075413074263,5.0,6.746017326023084,5.0,0.011726557829129337,4.39,0.005167784132485004
1384,True,310.17224464826984,0.0,0.050380482104158276,5.435390383313425,0.02624627161683784,3.9353903833134254,0.6265246410831433,0.0,Load Case 1,4.0,0.9031917935405428,0.9922790977042498,0.7095755199015948,0.591342722882273,0.4809411656069877,0.767542564039767,0.06,0.5177784531908746,0.2587990820217779,0.5926832326606913,,437.87103265049143,4.0,5.435390383313425,4.0,0.02624627161683784,3.93,0.009710984375081368,422.97377005733546,5.0,5.62682645705757,5.0,0.015106917230285306,4.37,0.00664035262815596
