rank,source_run,source_evaluation_id,rank_score,weight_lbf,min_fos,max_deflection_in,fos_3to7_std,fos_3to7_range,wall_thickness_in,max_web_opening_ratio,min_print_web_ligament_in,min_shell_area_ratio,max_dim_slope_in_per_in
172,print_safe_contiguous_closed_tube_seed2502,1266,0.05617086,0.05617086,2.62607330,0.06222944,1.03309215,3.66205903,0.06556425,0.00000000,0.17443575,0.33131889,0.07017244
173,continuous_uniform_both_load_cases_9in_corrected,569,0.05618448,0.05618448,1.81281138,0.14655461,0.53801568,1.90551432,0.05418658,0.00000000,0.47226197,0.36772002,0.01897377
174,print_safe_contiguous_closed_tube_seed2502,569,0.05626263,0.05626263,3.85703083,0.04169265,0.70282326,3.24905839,0.06314974,0.00000000,0.21536178,0.34665271,0.05568462
175,print_safe_contiguous_closed_tube_seed2502,252,0.05643381,0.05643381,2.87676738,0.06054327,0.84691487,2.83346126,0.08026464,0.00000000,0.17117446,0.47678237,0.05064217
176,print_safe_contiguous_closed_tube_seed2502,911,0.05654265,0.05654265,2.94158113,0.06538646,0.58804184,2.67502694,0.07665523,0.00000000,0.20181291,0.48030214,0.04168019
177,print_safe_contiguous_closed_tube_seed2502,1552,0.05662827,0.05662827,2.60845702,0.07863568,0.62991338,2.30436102,0.06986683,0.00000000,0.17013317,0.43609905,0.07322561
178,print_safe_contiguous_closed_tube_seed2502,1176,0.05670821,0.05670821,2.41291389,0.08155677,0.70429043,2.74172900,0.06689276,0.00000000,0.23730321,0.41726511,0.04619124
179,ultra_light_run2_seed2425,1219,0.05673556,0.05673556,2.08303609,0.12344765,0.59094433,1.46257236,0.09857048,0.00000000,0.09967069,0.63550197,0.09081946
180,print_safe_contiguous_closed_tube_seed2502,555,0.05678537,0.05678537,3.01896032,0.05563563,0.80891365,3.00690915,0.06098326,0.00000000,0.23711449,0.36091101,0.05740156
181,print_safe_contiguous_closed_tube_seed2502,169,0.05680471,0.05680471,4.03682177,0.03418763,0.75579872,3.02562598,0.06577723,0.00000000,0.21562495,0.37730654,0.09044573
182,continuous_uniform_both_load_cases_9in_corrected,293,0.05682834,0.05682834,4.32023994,0.02920276,2.12749576,7.82346832,0.04137794,0.00000000,0.22880827,0.18070089,0.15914851
183,print_safe_contiguous_closed_tube_seed2502,113,0.05692158,0.05692158,1.75285315,0.15147263,0.60338427,2.24822553,0.06182271,0.00000000,0.32288631,0.38695884,0.06350877
184,print_safe_contiguous_closed_tube_seed2502,587,0.05701246,0.05701246,1.99540266,0.11274186,0.58399853,2.28846107,0.06668576,0.00000000,0.31710160,0.45765478,0.03725122
185,print_safe_contiguous_closed_tube_seed2502,1115,0.05703978,0.05703978,1.71929395,0.14593036,0.61734998,2.30111831,0.07572079,0.00000000,0.21267903,0.49077122,0.09045865
186,continuous_uniform_both_load_cases_9in_corrected,538,0.05715475,0.05715475,4.91112165,0.02177641,1.19885289,4.58543517,0.05092923,0.00000000,0.29082342,0.24491357,0.02398016
187,print_safe_contiguous_closed_tube_seed2502,628,0.05715532,0.05715532,1.89032954,0.11862963,0.66097343,2.35660349,0.06620520,0.00000000,0.26877615,0.39755898,0.07616458
188,print_safe_contiguous_closed_tube_seed2502,1483,0.05721644,0.05721644,1.95674613,0.12471060,0.69328405,2.79578794,0.07721467,0.00000000,0.19280888,0.48170225,0.05293488
189,ultra_light_run2_seed2425,1255,0.05721991,0.05721991,3.77061744,0.06198899,1.04408745,3.88367662,0.06923543,0.00000000,0.09579795,0.46215117,0.01478923
190,print_safe_contiguous_closed_tube_seed2502,1011,0.05732519,0.05732519,1.79477270,0.12288756,0.93611710,3.89305913,0.07475970,0.00000000,0.20864143,0.41388812,0.09059833
191,print_safe_contiguous_closed_tube_seed2502,187,0.05732530,0.05732530,3.26026313,0.04676639,0.77411310,2.81946832,0.07050466,0.00000000,0.22709751,0.42759618,0.03051048
192,print_safe_contiguous_closed_tube_seed2502,126,0.05734858,0.05734858,2.52305456,0.08124153,0.71153638,2.78548186,0.06012297,0.00000000,0.28792142,0.37923114,0.06992441
193,continuous_uniform_both_load_cases_9in_corrected,398,0.05738704,0.05738704,3.93163756,0.04027673,0.90522729,3.42465131,0.05079507,0.00000000,0.26346059,0.26741599,0.15717898
194,print_safe_contiguous_closed_tube_seed2502,1258,0.05741899,0.05741899,1.68984545,0.13006748,0.92089978,3.58981119,0.06833471,0.00000000,0.28793216,0.33354953,0.09204806
195,print_safe_contiguous_closed_tube_seed2502,966,0.05754067,0.05754067,3.09234041,0.04547987,0.99704925,3.88623069,0.06335229,0.00000000,0.21203387,0.35222229,0.10736033
196,continuous_uniform_both_load_cases_9in_corrected,691,0.05754865,0.05754865,4.86389381,0.02327563,1.13847727,4.18303268,0.06094112,0.00000000,0.14382457,0.29975875,0.07382603
197,print_safe_contiguous_closed_tube_seed2502,706,0.05754883,0.05754883,2.27826146,0.09010901,0.72676509,2.55585139,0.06727972,0.00000000,0.27786427,0.40381840,0.03764830
198,print_safe_contiguous_closed_tube_seed2502,1158,0.05755394,0.05755394,1.89901813,0.13003471,0.51298908,1.82315336,0.08110109,0.00000000,0.18664209,0.56990248,0.06058546
199,print_safe_contiguous_closed_tube_seed2502,1582,0.05757177,0.05757177,2.00538845,0.11168615,0.84561517,3.02535408,0.07017086,0.00000000,0.23360383,0.44632105,0.05816055
200,print_safe_contiguous_closed_tube_seed2502,686,0.05761143,0.05761143,2.57595754,0.07601387,1.08125357,3.77887591,0.06627496,0.00000000,0.21633397,0.39452941,0.09298820
201,print_safe_contiguous_closed_tube_seed2502,1572,0.05765582,0.05765582,2.43167838,0.07785614,0.78217964,3.00932605,0.07244996,0.00000000,0.23329245,0.45449508,0.02671677
202,print_safe_contiguous_closed_tube_seed2502,12,0.05766576,0.05766576,3.33150218,0.04221554,0.98817738,3.87073201,0.06317269,0.00000000,0.23195716,0.35041824,0.05767643
203,print_safe_contiguous_closed_tube_seed2502,751,0.05773072,0.05773072,3.21687235,0.06303058,0.58670067,2.60134381,0.06518909,0.00000000,0.20737720,0.39037498,0.10495001
204,print_safe_contiguous_closed_tube_seed2502,625,0.05775227,0.05775227,1.68295333,0.14232662,0.71994008,2.94526023,0.08317750,0.00000000,0.16347218,0.49252302,0.10957760
205,print_safe_contiguous_closed_tube_seed2502,301,0.05779812,0.05779812,3.90572914,0.03759702,0.93961754,3.33020404,0.06374446,0.00000000,0.26104472,0.33342871,0.04393256
206,print_safe_contiguous_closed_tube_seed2502,1254,0.05791768,0.05791768,2.19683065,0.08092537,0.86115356,2.99327284,0.08166537,0.00000000,0.15833463,0.45458631,0.04744988
207,print_safe_contiguous_closed_tube_seed2502,1279,0.05797254,0.05797254,1.57157178,0.13850521,0.71285118,2.71085749,0.07968980,0.00000000,0.16031020,0.43362288,0.08817218
208,print_safe_contiguous_closed_tube_seed2502,669,0.05799897,0.05799897,1.68556901,0.14836994,0.57972790,2.31667181,0.08470992,0.00000000,0.16438342,0.56254360,0.09416395
209,print_safe_contiguous_closed_tube_seed2502,1272,0.05803325,0.05803325,2.16691863,0.09289002,0.83328606,2.82987971,0.06627456,0.00000000,0.24910253,0.36293681,0.10427685
210,print_safe_contiguous_closed_tube_seed2502,236,0.05804525,0.05804525,3.19065017,0.05116366,0.92377799,3.62252923,0.06305320,0.00000000,0.26296457,0.34457479,0.04177670
211,print_safe_contiguous_closed_tube_seed2502,1257,0.05807331,0.05807331,1.73793099,0.14819340,0.69190403,2.65806729,0.07959099,0.00000000,0.22113862,0.49332870,0.05135486
212,print_safe_contiguous_closed_tube_seed2502,631,0.05807506,0.05807506,3.55965080,0.03927501,0.84110953,3.06614830,0.07100566,0.00000000,0.20665405,0.42655903,0.02875550
213,print_safe_contiguous_closed_tube_seed2502,99,0.05808424,0.05808424,2.98895193,0.05030372,1.00328460,3.81422399,0.07199230,0.00000000,0.18289147,0.40974563,0.04063540
214,print_safe_contiguous_closed_tube_seed2502,48,0.05809152,0.05809152,1.88396508,0.11749626,0.64620679,2.53450966,0.07210343,0.00000000,0.24925874,0.48359557,0.07055513
215,print_safe_contiguous_closed_tube_seed2502,1547,0.05815682,0.05815682,2.56362058,0.08168798,0.65475901,2.51647797,0.06488736,0.00000000,0.27592650,0.42549207,0.07034311
216,print_safe_contiguous_closed_tube_seed2502,1338,0.05820973,0.05820973,1.55727809,0.15054952,0.72255683,2.94778474,0.08697124,0.00000000,0.15302876,0.53277210,0.11210833
217,print_safe_contiguous_closed_tube_seed2502,1315,0.05827149,0.05827149,3.02970724,0.05208709,0.93882451,3.63318793,0.06245812,0.00000000,0.21712724,0.33501229,0.04456821
218,print_safe_contiguous_closed_tube_seed2502,1091,0.05829321,0.05829321,2.29716166,0.10002296,0.46263490,1.74951480,0.07086696,0.00000000,0.22388657,0.48207020,0.07173029
219,print_safe_contiguous_closed_tube_seed2502,651,0.05829777,0.05829777,2.74980830,0.08289212,0.71067083,3.05536527,0.06387586,0.00000000,0.21213655,0.35341540,0.09614677
220,print_safe_contiguous_closed_tube_seed2502,608,0.05831745,0.05831745,3.16202162,0.04975053,0.86543543,3.31649772,0.06296125,0.00000000,0.26325078,0.36841068,0.08206567
221,print_safe_contiguous_closed_tube_seed2502,186,0.05833463,0.05833463,2.81152113,0.07107543,0.77615761,3.42610260,0.08295052,0.00000000,0.17584762,0.49867101,0.04033860
222,print_safe_contiguous_closed_tube_seed2502,1159,0.05834633,0.05834633,1.77490326,0.12842046,0.77271412,3.01722262,0.07689226,0.00000000,0.24606765,0.46006987,0.04305509
223,print_safe_contiguous_closed_tube_seed2502,712,0.05837990,0.05837990,3.23525990,0.04418315,1.01457194,3.90339411,0.07135202,0.00000000,0.18119252,0.38982519,0.02816180
224,print_safe_contiguous_closed_tube_seed2502,698,0.05838772,0.05838772,2.10989860,0.11469392,0.48047523,1.82626340,0.07066023,0.00000000,0.30464998,0.49715883,0.02715791
225,print_safe_contiguous_closed_tube_seed2502,1501,0.05840216,0.05840216,2.66628121,0.07430394,0.84231228,3.22561183,0.06547941,0.00000000,0.20503724,0.38500285,0.06184960
226,print_safe_contiguous_closed_tube_seed2502,1596,0.05848868,0.05848868,2.02887582,0.09714719,0.82438573,3.28291363,0.07366394,0.00000000,0.25229573,0.40300183,0.03894611
227,print_safe_contiguous_closed_tube_seed2502,383,0.05850470,0.05850470,3.62051291,0.04648612,0.70492933,2.69904276,0.06085745,0.00000000,0.20167268,0.34161172,0.08354797
228,print_safe_contiguous_closed_tube_seed2502,1346,0.05853338,0.05853338,1.65164060,0.13308124,0.78839646,3.17503728,0.08504214,0.00000000,0.15495786,0.53120985,0.10186380
229,print_safe_contiguous_closed_tube_seed2502,1568,0.05857521,0.05857521,1.70388297,0.16498281,0.57633236,2.29877873,0.07755835,0.00000000,0.18753429,0.50102054,0.08371602
230,print_safe_contiguous_closed_tube_seed2502,886,0.05862087,0.05862087,2.20786068,0.09158981,1.00208443,3.79477489,0.06860350,0.00000000,0.26274762,0.38060965,0.04684344
231,print_safe_contiguous_closed_tube_seed2502,1531,0.05866266,0.05866266,1.90451797,0.10335205,0.95896223,3.91224930,0.08352830,0.00000000,0.15783291,0.45524254,0.05916104
232,print_safe_contiguous_closed_tube_seed2502,112,0.05876858,0.05876858,2.25488495,0.09499064,0.53650860,1.96172991,0.08678859,0.00000000,0.16759516,0.59065313,0.04090958
233,print_safe_contiguous_closed_tube_seed2502,756,0.05878073,0.05878073,3.24974060,0.04589543,1.07059012,4.20521447,0.06659965,0.00000000,0.21270654,0.35809295,0.05476152
234,print_safe_contiguous_closed_tube_seed2502,972,0.05881228,0.05881228,1.53873753,0.14919950,0.86574095,3.44964014,0.07789422,0.00000000,0.20311926,0.45464132,0.07591027
235,print_safe_contiguous_closed_tube_seed2502,1482,0.05881436,0.05881436,1.61916258,0.12645801,0.92639774,3.64451714,0.07567797,0.00000000,0.19865389,0.41689131,0.09079481
236,print_safe_contiguous_closed_tube_seed2502,289,0.05888565,0.05888565,3.05898996,0.05815330,1.38644523,4.50855493,0.06415639,0.00000000,0.22925112,0.35466166,0.08385688
237,print_safe_contiguous_closed_tube_seed2502,445,0.05891061,0.05891061,3.24014132,0.04155562,1.52046746,5.51841652,0.06730466,0.00000000,0.20883954,0.32728764,0.07171527
238,print_safe_contiguous_closed_tube_seed2502,1520,0.05891935,0.05891935,2.53289136,0.06669075,0.95207243,3.54323347,0.07841398,0.00000000,0.16158602,0.43645380,0.04064713
239,print_safe_contiguous_closed_tube_seed2502,1513,0.05901379,0.05901379,2.23251060,0.08094338,1.02189693,3.67043723,0.07441949,0.00000000,0.19087626,0.38643199,0.05985648
240,print_safe_contiguous_closed_tube_seed2502,843,0.05902382,0.05902382,3.04730532,0.06469359,1.13991747,4.67057918,0.07243590,0.00000000,0.19269049,0.35342294,0.06175212
241,print_safe_contiguous_closed_tube_seed2502,1094,0.05906819,0.05906819,2.49514203,0.08274610,0.53188501,2.02672556,0.07510465,0.00000000,0.25688696,0.48972706,0.07096949
242,print_safe_contiguous_closed_tube_seed2502,152,0.05910468,0.05910468,3.79227173,0.03416986,1.19247690,4.50744182,0.06538205,0.00000000,0.22678949,0.36427421,0.07727178
243,print_safe_contiguous_closed_tube_seed2502,1349,0.05910719,0.05910719,1.57186035,0.16293405,0.52555769,2.00855525,0.08465669,0.00000000,0.20884529,0.56800111,0.09425739
244,print_safe_contiguous_closed_tube_seed2502,1333,0.05911529,0.05911529,1.60664271,0.16149632,0.81323539,3.38530228,0.09021641,0.00000000,0.18304095,0.51977600,0.05938255
245,print_safe_contiguous_closed_tube_seed2502,141,0.05916896,0.05916896,1.51102838,0.14340161,0.92235337,3.24764480,0.06904913,0.00000000,0.23938031,0.32540452,0.09278757
246,print_safe_contiguous_closed_tube_seed2502,181,0.05922342,0.05922342,2.59411831,0.06653177,0.93518444,3.56598397,0.06532233,0.00000000,0.23609159,0.33500123,0.06588988
247,continuous_uniform_both_load_cases_9in_corrected,392,0.05932095,0.05932095,2.22497952,0.06627508,0.93095952,3.35658019,0.07927348,0.00000000,0.09684464,0.44929449,0.09635917
248,print_safe_contiguous_closed_tube_seed2502,1583,0.05935122,0.05935122,1.58017837,0.15935009,0.59823233,2.31329974,0.07842317,0.00000000,0.29573400,0.53215504,0.02736939
249,print_safe_contiguous_closed_tube_seed2502,93,0.05936655,0.05936655,1.58719280,0.14854140,0.85105537,3.35476930,0.07235698,0.00000000,0.25403985,0.38605158,0.08867292
250,print_safe_contiguous_closed_tube_seed2502,1195,0.05937404,0.05937404,2.80236976,0.05766309,0.79482713,2.94977662,0.07608152,0.00000000,0.16647859,0.46494699,0.10722415
251,print_safe_contiguous_closed_tube_seed2502,417,0.05938833,0.05938833,1.75311933,0.13850059,0.65684976,2.48954971,0.06752219,0.00000000,0.32002322,0.39346667,0.06592048
252,print_safe_contiguous_closed_tube_seed2502,415,0.05939225,0.05939225,2.33175874,0.10072905,1.11534412,4.56501332,0.06929483,0.00000000,0.29505990,0.33512402,0.07201538
253,print_safe_contiguous_closed_tube_seed2502,1342,0.05942824,0.05942824,1.57132541,0.14936658,0.82268572,3.42112715,0.08862212,0.00000000,0.17935704,0.52473788,0.06899517
254,print_safe_contiguous_closed_tube_seed2502,1179,0.05944149,0.05944149,1.79970436,0.12433628,0.68055625,2.69224453,0.08622357,0.00000000,0.15377643,0.56030259,0.04729229
255,print_safe_contiguous_closed_tube_seed2502,77,0.05947629,0.05947629,1.94997659,0.13692630,0.74567082,2.94978200,0.06660863,0.00000000,0.25199433,0.39906644,0.07789153
256,print_safe_contiguous_closed_tube_seed2502,639,0.05949268,0.05949268,2.34434708,0.09767316,0.78560265,3.17355573,0.07324256,0.00000000,0.18907084,0.40624841,0.06190930
257,print_safe_contiguous_closed_tube_seed2502,1357,0.05953291,0.05953291,2.08331363,0.10162391,0.91628709,3.81012153,0.08733837,0.00000000,0.15266163,0.52409906,0.08393190
258,print_safe_contiguous_closed_tube_seed2502,722,0.05954239,0.05954239,2.10676394,0.09510320,1.02383003,4.03429163,0.07011044,0.00000000,0.25286271,0.36906562,0.07131960
259,print_safe_contiguous_closed_tube_seed2502,368,0.05957455,0.05957455,2.54120788,0.07624694,0.68810700,2.79694416,0.07919807,0.00000000,0.19329460,0.47875456,0.06870316
260,print_safe_contiguous_closed_tube_seed2502,1132,0.05958570,0.05958570,1.98150232,0.11677884,0.61961831,2.34784458,0.08144000,0.00000000,0.19452741,0.56398535,0.04488479
261,print_safe_contiguous_closed_tube_seed2502,1168,0.05958796,0.05958796,2.77469868,0.06677010,0.79324328,3.08578817,0.06911927,0.00000000,0.25380781,0.42165287,0.04694143
262,print_safe_contiguous_closed_tube_seed2502,673,0.05960105,0.05960105,3.71942398,0.04689628,0.78464927,3.53802844,0.06550489,0.00000000,0.20653614,0.35030500,0.06793042
263,print_safe_contiguous_closed_tube_seed2502,160,0.05961092,0.05961092,2.27391884,0.09942511,1.01470683,4.15163310,0.06990942,0.00000000,0.26764383,0.34495183,0.08539294
264,ultra_light_run3_lowheight_seed2426,1784,0.05962363,0.05962363,2.73807434,0.06246912,0.75117697,2.72101432,0.09470319,0.00000000,0.10654418,0.62802136,0.01046903
265,print_safe_contiguous_closed_tube_seed2502,110,0.05968540,0.05968540,2.66958171,0.07479441,0.72036388,2.58946898,0.06239371,0.00000000,0.27953551,0.38276612,0.05238052
266,print_safe_contiguous_closed_tube_seed2502,973,0.05977976,0.05977976,4.10485536,0.04048056,0.90620882,2.70491244,0.06584962,0.00000000,0.17646985,0.33203967,0.09918174
267,print_safe_contiguous_closed_tube_seed2502,295,0.05978343,0.05978343,3.10231674,0.04572857,1.23358704,4.66528292,0.07683416,0.00000000,0.17958634,0.44706174,0.04693750
268,print_safe_contiguous_closed_tube_seed2502,1241,0.05981950,0.05981950,1.57913551,0.16110921,0.73336594,2.92632669,0.08811802,0.00000000,0.15188198,0.56709766,0.06540424
269,print_safe_contiguous_closed_tube_seed2502,341,0.05985418,0.05985418,2.34645729,0.08770666,0.71588513,2.83463309,0.06422652,0.00000000,0.34176695,0.39318515,0.05607296
270,print_safe_contiguous_closed_tube_seed2502,1416,0.05996734,0.05996734,1.66236194,0.14519357,0.79350106,2.90559964,0.06988131,0.00000000,0.27346495,0.37660563,0.08689815
271,print_safe_contiguous_closed_tube_seed2502,226,0.06000354,0.06000354,4.57180581,0.03056667,0.79990001,3.28826694,0.07382885,0.00000000,0.16798707,0.42285229,0.08123413
272,print_safe_contiguous_closed_tube_seed2502,1088,0.06001952,0.06001952,2.92652798,0.06674996,0.81645173,3.38725269,0.07085544,0.00000000,0.16914456,0.38336485,0.06393930
273,print_safe_contiguous_closed_tube_seed2502,203,0.06004869,0.06004869,1.64254583,0.10665073,1.32859705,5.47049312,0.07203798,0.00000000,0.18241468,0.32149416,0.10710600
274,print_safe_contiguous_closed_tube_seed2502,1340,0.06010610,0.06010610,1.60817094,0.12956308,0.89896208,3.66777978,0.08019375,0.00000000,0.15980625,0.44734668,0.13777778
275,print_safe_contiguous_closed_tube_seed2502,192,0.06011542,0.06011542,2.99593880,0.06091421,0.74249972,2.83497842,0.06496494,0.00000000,0.30674793,0.38927066,0.02861271
276,print_safe_contiguous_closed_tube_seed2502,1544,0.06016234,0.06016234,1.82086535,0.12734171,0.62517258,2.42407970,0.07993898,0.00000000,0.16362730,0.52699779,0.07235115
277,print_safe_contiguous_closed_tube_seed2502,1587,0.06026813,0.06026813,1.56019390,0.16025325,0.67153210,2.58854536,0.07835367,0.00000000,0.28168753,0.49751717,0.02781242
278,print_safe_contiguous_closed_tube_seed2502,1490,0.06031118,0.06031118,1.94420198,0.09828971,1.05651999,4.20214607,0.07622259,0.00000000,0.16377741,0.35787280,0.08738783
279,print_safe_contiguous_closed_tube_seed2502,1252,0.06042013,0.06042013,1.73852962,0.13246336,0.85380174,3.36982655,0.07852265,0.00000000,0.25901114,0.44250145,0.05981549
280,print_safe_contiguous_closed_tube_seed2502,1247,0.06044960,0.06044960,2.00945419,0.09687775,1.04667978,3.98197619,0.07327917,0.00000000,0.24315866,0.38059275,0.07585010
